380.000000,0.570728
385.000000,0.597409
390.000000,0.624091
395.000000,0.784582
400.000000,0.945074
405.000000,0.994928
410.000000,1.044784
415.000000,1.055895
420.000000,1.067006
425.000000,1.028465
430.000000,0.989925
435.000000,1.093749
440.000000,1.197575
445.000000,1.266906
450.000000,1.336249
455.000000,1.340840
460.000000,1.345431
465.000000,1.328575
470.000000,1.311730
475.000000,1.317795
480.000000,1.323859
485.000000,1.283249
490.000000,1.242638
495.000000,1.245733
500.000000,1.248840
505.000000,1.239978
510.000000,1.231116
515.000000,1.213917
520.000000,1.196718
525.000000,1.213266
530.000000,1.229825
535.000000,1.211073
540.000000,1.192321
545.000000,1.190266
550.000000,1.188221
555.000000,1.165118
560.000000,1.142015
565.000000,1.121083
570.000000,1.100151
575.000000,1.097033
580.000000,1.093914
585.000000,1.053359
590.000000,1.012803
595.000000,1.020344
600.000000,1.027885
605.000000,1.025560
610.000000,1.023236
615.000000,1.012384
620.000000,1.001533
625.000000,0.976350
630.000000,0.951169
635.000000,0.953513
640.000000,0.955858
645.000000,0.934888
650.000000,0.913918
655.000000,0.914991
660.000000,0.916063
665.000000,0.927844
670.000000,0.939625
675.000000,0.916821
680.000000,0.894018
685.000000,0.845122
690.000000,0.796228
695.000000,0.807008
700.000000,0.817787
705.000000,0.833431
710.000000,0.849077
715.000000,0.776302
720.000000,0.703527
725.000000,0.750816
730.000000,0.798104
735.000000,0.827805
740.000000,0.857505
745.000000,0.791871
750.000000,0.726238
755.000000,0.628170
760.000000,0.530103
765.000000,0.646516
770.000000,0.762928
775.000000,0.743385
780.000000,0.723841
